record ID,pais,provincia,zona de especial proteccion para las aves,Kingdom,phylum,class,order,family,genus,species,year,month,date
2d0c9e9d-9046-4d10-8230-df08a7c93ec4,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,3/9/2015
2d1420a6-8212-4b43-a6ff-f670f92ad2e8,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,24/9/2015
2d306c5f-b2c3-4d57-9206-a984289cefb4,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,28/8/2015
2d44151b-1ba3-47df-a29c-7fb42452954a,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,10/9/2015
2d682775-b7a7-49c0-b00d-a027e23bf7ba,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,17/9/2015
2d8af04b-dc73-44ec-8635-2c3eea92f468,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,29/8/2015
2d8bafd7-39c2-4cdd-b445-230ae3c83360,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,15/9/2015
2d96df21-131d-46ac-80be-c6d928e6a983,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,1/9/2015
2dbede2c-6088-4520-b579-5784cd24c2ab,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,30/9/2015
2e0e234c-16e5-4dcc-a3a0-04b4dfee050c,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,23/9/2015
2e351b78-e69c-41ac-a047-8cef1aa4cf68,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,22/10/2015
2e662fc6-bfad-43cc-9f05-d75a0fcffc1f,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,4/8/2015
2e6d7e66-de45-4e80-bde7-cc73b4392a3f,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,24/9/2015
2e9aa38f-e94c-4d8d-bfd4-7f811dcfc4de,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,3/10/2015
2ea3a571-ccd7-4745-a410-c029c6dfd756,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,4/9/2015
2ee0de50-412f-48d6-a408-f9f706695473,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,28/8/2015
2f0543d4-d703-461f-b500-239668ff0afb,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,28/8/2015
2f412d07-fa3b-43f8-b7ec-b88aabeb4595,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,20/8/2015
2f5c4536-43d9-483d-8610-d0e354327ca5,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,11/9/2015
2f5d5570-1099-4be0-846f-252ba007da4c,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,29/9/2015
2f621117-9742-40da-afe0-d4bc45be7fe6,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,5,25/5/2015
2f6db2c1-41e6-47c6-9b32-e7af2509e12e,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,2/9/2015
2f7eac0a-9760-45eb-a99c-a93be21a49e8,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,26/8/2015
2f85f43f-70c7-4f07-9430-4075cb2b1f5d,Spain,Alicante,Muntanyes de la Marina,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,11/10/2015
2fcc2ba2-9055-4de1-b1ce-d65551116171,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,1/9/2015
304b098a-49c9-442f-bc78-b2ea17c94727,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,6/9/2015
309332a8-6d01-42fe-b4ea-e63e96cfc91f,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,11,11/11/2015
30e32eea-a719-4baf-bbff-44a73bc98454,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,11,8/11/2015
30e4cb0c-4f2d-4c9d-bea2-0aa30293df6b,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,16/8/2015
30f584a2-b849-4132-97bf-9700d03e3345,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,10/9/2015
311442d6-3ad3-420d-bde0-592acef5feb3,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,30/8/2015
3146fbcc-8e69-4da6-b245-4167456873d2,Spain,Castellon,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,24/10/2015
3173c4e3-744e-4b2a-a8c7-669261831a34,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,22/8/2015
3195a8c9-8e40-4e13-81c0-dbb66edc529b,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,31/8/2015
31b6a763-eddb-4166-a861-9b6a046c3e0f,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,6,19/6/2015
31bb508b-e28c-431f-8c1f-22dbc6b0a892,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,25/8/2015
31d0f161-ab91-405d-b767-e39da079074a,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,2/9/2015
31ea6e26-fa13-4f4c-b1ff-cbde30fd2635,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,15/8/2015
32244c8f-2169-4c07-9815-70b8e9faf7a8,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,7,24/7/2015
3226c5b1-e8eb-4dc5-9da5-c0b365bf0e5a,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,29/8/2015
328f3615-74f7-47af-abdc-a80967b9e5de,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,22/8/2015
32bb8af3-0cc7-48c8-9895-ad5ccf497a89,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,23/8/2015
32e4188b-a551-404d-981c-845435f44b0d,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,3/10/2015
33351559-8daa-4dbf-ba81-ab3a4f80763e,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,19/9/2015
33717c2e-061e-4a7b-ad81-6d321890b4c9,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,5,14/5/2015
3374a822-e253-4c7b-90e8-fe4af1d880b4,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,7/9/2015
33a69a9d-6053-44a7-b2a6-df6093c80449,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,27/8/2015
33d93050-ff97-4632-b203-0326911aa46f,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,5/10/2015
3407b851-a7d4-49c7-9b83-c4463d0cb824,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,24/8/2015
347d1570-dc8c-4bd1-a57e-5ff47294f3f5,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,17/8/2015
34a52adb-f2db-41aa-a578-37a6a2e62fe0,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,4/9/2015
34ba9bc1-fe58-4535-b5c4-682fcbfbd3ea,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,7,7/7/2015
35438d8a-86e8-45fb-80e6-2a89dcaac191,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,2/8/2015
358e319c-b618-4399-b69d-00b96ec819fb,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,7,31/7/2015
35a3f150-df4f-42fc-9872-1f57e30c2f7e,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,7,15/7/2015
35a4c812-6122-486e-822e-5790bff94092,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,25/9/2015
35ae3a6a-fb9a-4613-ab55-ccb7d55b1b5c,Spain,Valencia,Sierra de Martes - Muela de Cortes,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,2/9/2015
35b6ca35-1631-4e15-8184-17a9ce37c5eb,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,31/8/2015
35c50a2c-9086-4d8d-98e1-4c0b9e87af9e,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,3/10/2015
36a4c5fc-3ee7-40f4-8567-22ff6c75c4b2,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,20/8/2015
36e962c2-2747-4277-9d26-e1abf43dfa9b,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,29/8/2015
37410bb5-ad73-4411-a068-d6921a813018,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,25/8/2015
3756d49a-9eba-4f3c-b6b0-99434ad77b36,Spain,Castellon,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,28/8/2015
376aa76d-d1c9-4a22-9ba1-eead2355862a,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,30/8/2015
3790920f-b264-4fab-824d-b00e5280b3d6,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,30/8/2015
37997122-dd1d-4f07-82ca-07a8d2fe3619,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,14/8/2015
37afae27-cf72-44a8-91ac-d04e4185ff92,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,22/8/2015
37e86afd-cbd9-4411-8689-406ef27aa161,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,9/8/2015
383dd165-3cd4-4f43-b804-ed1417c1f723,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,21/9/2015
3843b02a-7dbc-441d-b61e-2126d700d7e4,Spain,Valencia,l'Albufera (ZEPA),Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,2/9/2015
3862313c-7690-48a0-8fdd-67539829582c,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,6,12/6/2015
386aa19a-745e-43d2-a8a2-593c952e5ab2,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,24/9/2015
38878fc1-740c-41b5-a645-a345eea6dc61,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,3/9/2015
38884a8f-7e00-4d52-97ef-197d0b964f59,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,11,18/11/2015
38997f50-d138-4d63-b4aa-1ddc5ec1b35a,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,3/9/2015
38bbcd07-8aea-4504-a7d4-8dd262dcccc9,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,8/9/2015
38c49c57-3f5f-4e0e-a752-3618cf39c537,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,14/9/2015
38eab5be-e118-4f7d-9539-081451914d7c,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,21/8/2015
38f20c16-9359-4ee7-a131-b5de7141659a,Spain,Huesca,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,29/9/2015
396c21d2-0fd5-44ae-9b97-4a02e6458f78,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,27/8/2015
39715f00-0b6e-4e76-b576-0aec06107740,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,15/9/2015
398a2b2b-abb8-4da8-aef4-92d85a06b989,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,30/8/2015
399a8ce0-49ac-403d-a8fd-1a1651b8d385,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,19/9/2015
39dda6dd-f26f-4371-9d77-e46485a4838d,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,30/8/2015
39f9b62b-6b7e-4f7d-9d1d-adf74e699b19,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,26/8/2015
3a877c25-db07-4bf9-b0ab-dd3a9a9555f1,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,29/9/2015
3ac1dfde-45a5-4b1b-8832-fd73312766a3,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,30/8/2015
3acf6454-9cf9-4f79-8fff-d71258001c7f,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,13/9/2015
3b091d1e-1ede-494b-baac-ddfd31c08194,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,29/8/2015
3b3e429e-65e7-47b6-9f76-dd1610d888fd,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,3/9/2015
3b44a681-fd73-4d28-8447-66fcc603eb17,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,17/9/2015
3b850851-bafc-47fa-96af-094fae1842e0,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,16/9/2015
3bd47382-0b7a-4e9e-8c4c-137732f2cad5,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,10/10/2015
3bdc1153-2f4e-49d7-848d-63456a673326,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,3/9/2015
3bdf8ef6-64c5-4370-9931-e3a423831aa6,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,22/10/2015
3bebc41e-e017-48b6-b3a9-02f6878ffb0d,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,5/10/2015
3bfa1c4d-dbea-4a84-8f3d-84bb280b1e9d,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,3/9/2015
3c1778c4-022b-4467-8bb9-7c3198aba66a,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,20/9/2015
3c2e03a0-a22d-44a1-9e64-3b4780996ec3,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,31/8/2015
3c3e43de-a0c6-4509-9621-b839db3f4ef2,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,14/8/2015
3c951d81-8be8-4ca7-8eee-b66c6288ee6f,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,21/8/2015
3cf1e012-0984-47a9-8cd9-493a526c4aad,Spain,Valencia,l'Albufera (ZEPA),Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,24/8/2015
3d1b0311-32b1-4d36-9230-8dda45d3f4e8,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,25/10/2015
3d2b0776-bfd0-49db-b4a4-a96637924850,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,1/9/2015
3d2b5d05-9cb8-4f37-ae1d-67bcb812ad44,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,8/9/2015
3d81b6e4-508f-4fc1-97ad-c73b0c22c434,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,10/9/2015
3db01962-74c4-4ee6-8359-750b46ea8c97,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,26/8/2015
3db91e41-0ace-44b6-8816-e3f0db48bc11,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,27/8/2015
3dc33e2a-4271-4f6e-862d-3069d2a0aa46,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,22/9/2015
3debbeb8-4bef-421f-b8ac-8be3201bc3b5,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,19/9/2015
3e13624d-824b-451c-86db-cd1be7749434,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,20/8/2015
3e2da197-bf14-48b1-ae8f-b6dcaf366e37,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,30/8/2015
3e529f5b-e4db-4ed9-bf2f-664999ed6a33,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,25/8/2015
3e5467dc-5ee3-4b5d-ade0-d510d9dc7358,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,16/9/2015
3e617203-f7cd-4bc7-a54b-d2615e05a38f,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,28/8/2015
3e6c9081-5cee-4196-a0d3-c8eebc876de7,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,27/9/2015
3e7e2c22-9952-4c5c-811b-7a0324b02d56,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,3/10/2015
3ed3a09b-1097-412c-a9f4-dbf151cef9d7,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,21/8/2015
3eec4908-87b9-4ecb-acc3-8a6d3116257a,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,6,26/6/2015
3f3aa41f-eced-48c1-b8ac-52e4ecda9fc9,Spain,Sevilla,Doñana,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,12,21/12/2015
3f53ba7c-51ba-4cc6-995c-43ad35a2bc20,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,16/8/2015
3f56312c-d440-42f5-b4d7-bcd0cccb8291,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,10/8/2015
3f568ce2-fb34-47eb-a594-66df52ca9736,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,1/9/2015
3f5d678d-f0f1-4d1a-92fc-b04a2e6deb2d,Spain,Murcia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,11,24/11/2015
3f6d4a01-b295-4cc7-b33b-1359b532f173,Spain,Huesca,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,26/9/2015
3ff192c2-1fb4-4fa3-9d2e-e5c8a8c850f3,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,27/9/2015
401e82c1-6051-4a4f-be6c-e2950e4c0a8b,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,5/9/2015
404da1ea-a934-4cfe-8e58-d9c8982382b2,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,11,4/11/2015
40677edb-73c0-4315-bd93-f1cdd174b31f,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,28/8/2015
40b40d81-4c01-4e61-a3e3-51ffabdd1a86,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,7/10/2015
40e3d9d7-b0b2-4f10-aca0-ca19f61a0cda,Spain,Alicante,Muntanyes de la Marina,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,28/8/2015
410fc246-d52b-4e51-b7dc-f2d443e6f964,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,11,8/11/2015
411774c1-9dfe-4d80-b1ad-e38621222db9,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,17/9/2015
41195364-0e11-4c24-9dea-4faf05b4edc2,Spain,Valencia,l'Albufera (ZEPA),Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,19/9/2015
4134e851-9fe3-48a8-8287-67b67fa18834,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,7,16/7/2015
4145f534-a84f-4496-8d5c-74051e4239cf,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,18/10/2015
414f91b8-2b54-4b71-b5c7-133056a3f007,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,30/8/2015
4154b0f0-7fdc-4254-9242-ec7928367d99,Spain,Castellon,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,24/8/2015
41975d80-66d8-441c-8e78-e6ddb24a0c5e,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,5/8/2015
41a90ed9-5202-4cef-bae5-645efa40145a,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,10/8/2015
4265c9d8-4aaf-42da-9b9c-89d4c969819f,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,22/8/2015
42998dc7-4ea1-45d0-bc98-2aad1f6cc2cc,Spain,Castellon,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,11/9/2015
42b698f3-de19-4b11-b3f4-a40bd0b690c4,Spain,Tarragona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,2/8/2015
430d5f79-1c72-4f48-a94b-0d2e5e35e5fb,Spain,Illes Balears,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,5/9/2015
4354409d-24fd-4c05-bdc5-983c49a94a89,Spain,Castellon,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,11/9/2015
437c9026-14d3-4201-b3a2-8812d2e762ef,Spain,Alicante,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,29/8/2015
439c0138-bd81-4eaf-b484-fd25cfa51e79,Spain,Girona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,7,31/7/2015
43cceaa0-c539-4502-ae58-f0147bd85d82,Spain,Barcelona,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,10,8/10/2015
43f0aa03-3856-483f-a895-caffe8585f65,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,2/9/2015
440351b5-adca-409c-99c4-17d8e0dbf122,Spain,Valencia,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,9,4/9/2015
44253755-14d3-487e-a1e2-79be3bac098b,Spain,Malaga,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,2015,8,22/8/2015
